TrialNumber,Response_Time,participant_id,session_type
1,0.0,Subject4,Calming
1,838.0,Subject4,Calming
1,374.0,Subject4,Calming
1,405.0,Subject4,Calming
1,39.0,Subject4,Calming
1,190.0,Subject4,Calming
1,272.0,Subject4,Calming
1,486.0,Subject4,Calming
1,165.0,Subject4,Calming
1,310.0,Subject4,Calming
1,443.0,Subject4,Calming
1,184.0,Subject4,Calming
1,95.0,Subject4,Calming
1,86.0,Subject4,Calming
1,92.0,Subject4,Calming
1,42.0,Subject4,Calming
1,94.0,Subject4,Calming
1,378.0,Subject4,Calming
1,162.0,Subject4,Calming
1,444.0,Subject4,Calming
1,310.0,Subject4,Calming
1,442.0,Subject4,Calming
2,0.0,Subject4,Calming
2,0.0,Subject4,Calming
2,0.0,Subject4,Calming
2,225.0,Subject4,Calming
2,377.0,Subject4,Calming
2,1182.0,Subject4,Calming
2,1073.0,Subject4,Calming
2,414.0,Subject4,Calming
2,913.0,Subject4,Calming
2,677.0,Subject4,Calming
2,691.0,Subject4,Calming
2,565.0,Subject4,Calming
2,762.0,Subject4,Calming
2,499.0,Subject4,Calming
2,271.0,Subject4,Calming
2,969.0,Subject4,Calming
2,410.0,Subject4,Calming
2,957.0,Subject4,Calming
2,266.0,Subject4,Calming
2,867.0,Subject4,Calming
2,523.0,Subject4,Calming
2,1167.0,Subject4,Calming
3,0.0,Subject4,Calming
3,0.0,Subject4,Calming
3,0.0,Subject4,Calming
3,219.0,Subject4,Calming
3,14.0,Subject4,Calming
3,827.0,Subject4,Calming
3,295.0,Subject4,Calming
3,272.0,Subject4,Calming
3,291.0,Subject4,Calming
3,970.0,Subject4,Calming
3,290.0,Subject4,Calming
3,350.0,Subject4,Calming
3,281.0,Subject4,Calming
3,446.0,Subject4,Calming
3,177.0,Subject4,Calming
3,536.0,Subject4,Calming
3,158.0,Subject4,Calming
3,353.0,Subject4,Calming
3,0.0,Subject4,Calming
3,254.0,Subject4,Calming
3,176.0,Subject4,Calming
3,1078.0,Subject4,Calming
4,0.0,Subject4,Calming
4,1484.0,Subject4,Calming
4,342.0,Subject4,Calming
4,592.0,Subject4,Calming
4,305.0,Subject4,Calming
4,963.0,Subject4,Calming
4,389.0,Subject4,Calming
4,293.0,Subject4,Calming
4,426.0,Subject4,Calming
4,281.0,Subject4,Calming
4,58.0,Subject4,Calming
4,234.0,Subject4,Calming
4,372.0,Subject4,Calming
4,89.0,Subject4,Calming
4,434.0,Subject4,Calming
4,471.0,Subject4,Calming
4,101.0,Subject4,Calming
4,95.0,Subject4,Calming
4,98.0,Subject4,Calming
4,273.0,Subject4,Calming
4,124.0,Subject4,Calming
4,431.0,Subject4,Calming
5,0.0,Subject4,Calming
5,0.0,Subject4,Calming
5,0.0,Subject4,Calming
5,754.0,Subject4,Calming
5,871.0,Subject4,Calming
5,379.0,Subject4,Calming
5,919.0,Subject4,Calming
5,0.0,Subject4,Calming
5,193.0,Subject4,Calming
5,748.0,Subject4,Calming
5,1110.0,Subject4,Calming
5,486.0,Subject4,Calming
5,795.0,Subject4,Calming
5,710.0,Subject4,Calming
5,262.0,Subject4,Calming
5,345.0,Subject4,Calming
5,426.0,Subject4,Calming
5,270.0,Subject4,Calming
5,480.0,Subject4,Calming
5,359.0,Subject4,Calming
5,204.0,Subject4,Calming
5,824.0,Subject4,Calming
6,0.0,Subject4,Calming
6,624.0,Subject4,Calming
6,388.0,Subject4,Calming
6,29.0,Subject4,Calming
6,633.0,Subject4,Calming
6,206.0,Subject4,Calming
6,304.0,Subject4,Calming
6,0.0,Subject4,Calming
6,482.0,Subject4,Calming
6,378.0,Subject4,Calming
6,476.0,Subject4,Calming
6,232.0,Subject4,Calming
6,241.0,Subject4,Calming
6,0.0,Subject4,Calming
6,0.0,Subject4,Calming
6,0.0,Subject4,Calming
6,453.0,Subject4,Calming
6,81.0,Subject4,Calming
6,361.0,Subject4,Calming
6,168.0,Subject4,Calming
6,470.0,Subject4,Calming
6,0.0,Subject4,Calming
7,0.0,Subject4,Calming
7,753.0,Subject4,Calming
7,17.0,Subject4,Calming
7,465.0,Subject4,Calming
7,156.0,Subject4,Calming
7,200.0,Subject4,Calming
7,372.0,Subject4,Calming
7,465.0,Subject4,Calming
7,448.0,Subject4,Calming
7,402.0,Subject4,Calming
7,161.0,Subject4,Calming
7,185.0,Subject4,Calming
7,33.0,Subject4,Calming
7,17.0,Subject4,Calming
7,31.0,Subject4,Calming
7,465.0,Subject4,Calming
7,452.0,Subject4,Calming
7,251.0,Subject4,Calming
7,154.0,Subject4,Calming
7,240.0,Subject4,Calming
7,447.0,Subject4,Calming
7,428.0,Subject4,Calming
8,0.0,Subject4,Calming
8,0.0,Subject4,Calming
8,0.0,Subject4,Calming
8,303.0,Subject4,Calming
8,213.0,Subject4,Calming
8,151.0,Subject4,Calming
8,431.0,Subject4,Calming
8,211.0,Subject4,Calming
8,472.0,Subject4,Calming
8,955.0,Subject4,Calming
8,202.0,Subject4,Calming
8,432.0,Subject4,Calming
8,317.0,Subject4,Calming
8,602.0,Subject4,Calming
8,295.0,Subject4,Calming
8,376.0,Subject4,Calming
8,381.0,Subject4,Calming
8,353.0,Subject4,Calming
8,236.0,Subject4,Calming
8,345.0,Subject4,Calming
8,685.0,Subject4,Calming
8,364.0,Subject4,Calming
9,0.0,Subject4,Calming
9,0.0,Subject4,Calming
9,0.0,Subject4,Calming
9,2.0,Subject4,Calming
9,109.0,Subject4,Calming
9,118.0,Subject4,Calming
9,165.0,Subject4,Calming
9,674.0,Subject4,Calming
9,1200.0,Subject4,Calming
9,458.0,Subject4,Calming
9,389.0,Subject4,Calming
9,1190.0,Subject4,Calming
9,1232.0,Subject4,Calming
9,984.0,Subject4,Calming
9,342.0,Subject4,Calming
9,255.0,Subject4,Calming
9,702.0,Subject4,Calming
9,0.0,Subject4,Calming
9,608.0,Subject4,Calming
9,372.0,Subject4,Calming
9,452.0,Subject4,Calming
9,557.0,Subject4,Calming
10,0.0,Subject4,Calming
10,29.0,Subject4,Calming
10,34.0,Subject4,Calming
10,431.0,Subject4,Calming
10,471.0,Subject4,Calming
10,367.0,Subject4,Calming
10,112.0,Subject4,Calming
10,408.0,Subject4,Calming
10,417.0,Subject4,Calming
10,438.0,Subject4,Calming
10,6.0,Subject4,Calming
10,242.0,Subject4,Calming
10,472.0,Subject4,Calming
10,453.0,Subject4,Calming
10,23.0,Subject4,Calming
10,110.0,Subject4,Calming
10,107.0,Subject4,Calming
10,134.0,Subject4,Calming
10,308.0,Subject4,Calming
10,425.0,Subject4,Calming
10,362.0,Subject4,Calming
10,304.0,Subject4,Calming
11,0.0,Subject4,Calming
11,0.0,Subject4,Calming
11,62.0,Subject4,Calming
11,459.0,Subject4,Calming
11,37.0,Subject4,Calming
11,443.0,Subject4,Calming
11,76.0,Subject4,Calming
11,4.0,Subject4,Calming
11,21.0,Subject4,Calming
11,57.0,Subject4,Calming
11,402.0,Subject4,Calming
11,191.0,Subject4,Calming
11,454.0,Subject4,Calming
11,404.0,Subject4,Calming
11,488.0,Subject4,Calming
11,372.0,Subject4,Calming
11,166.0,Subject4,Calming
11,368.0,Subject4,Calming
11,471.0,Subject4,Calming
11,146.0,Subject4,Calming
11,444.0,Subject4,Calming
11,171.0,Subject4,Calming
12,0.0,Subject4,Calming
12,0.0,Subject4,Calming
12,0.0,Subject4,Calming
12,265.0,Subject4,Calming
12,342.0,Subject4,Calming
12,209.0,Subject4,Calming
12,428.0,Subject4,Calming
12,486.0,Subject4,Calming
12,578.0,Subject4,Calming
12,567.0,Subject4,Calming
12,988.0,Subject4,Calming
12,615.0,Subject4,Calming
12,224.0,Subject4,Calming
12,330.0,Subject4,Calming
12,294.0,Subject4,Calming
12,304.0,Subject4,Calming
12,797.0,Subject4,Calming
12,179.0,Subject4,Calming
12,549.0,Subject4,Calming
12,444.0,Subject4,Calming
12,291.0,Subject4,Calming
12,242.0,Subject4,Calming
13,0.0,Subject4,Calming
13,0.0,Subject4,Calming
13,0.0,Subject4,Calming
13,457.0,Subject4,Calming
13,306.0,Subject4,Calming
13,311.0,Subject4,Calming
13,233.0,Subject4,Calming
13,249.0,Subject4,Calming
13,86.0,Subject4,Calming
13,984.0,Subject4,Calming
13,708.0,Subject4,Calming
13,354.0,Subject4,Calming
13,65.0,Subject4,Calming
13,500.0,Subject4,Calming
13,0.0,Subject4,Calming
13,454.0,Subject4,Calming
13,579.0,Subject4,Calming
13,373.0,Subject4,Calming
13,279.0,Subject4,Calming
13,5.0,Subject4,Calming
13,169.0,Subject4,Calming
13,376.0,Subject4,Calming
14,0.0,Subject4,Calming
14,0.0,Subject4,Calming
14,414.0,Subject4,Calming
14,748.0,Subject4,Calming
14,190.0,Subject4,Calming
14,202.0,Subject4,Calming
14,494.0,Subject4,Calming
14,34.0,Subject4,Calming
14,461.0,Subject4,Calming
14,380.0,Subject4,Calming
14,447.0,Subject4,Calming
14,0.0,Subject4,Calming
14,420.0,Subject4,Calming
14,168.0,Subject4,Calming
14,494.0,Subject4,Calming
14,318.0,Subject4,Calming
14,198.0,Subject4,Calming
14,307.0,Subject4,Calming
14,622.0,Subject4,Calming
14,463.0,Subject4,Calming
14,366.0,Subject4,Calming
14,225.0,Subject4,Calming
15,0.0,Subject4,Calming
15,0.0,Subject4,Calming
15,0.0,Subject4,Calming
15,110.0,Subject4,Calming
15,26.0,Subject4,Calming
15,227.0,Subject4,Calming
15,369.0,Subject4,Calming
15,287.0,Subject4,Calming
15,697.0,Subject4,Calming
15,874.0,Subject4,Calming
15,1111.0,Subject4,Calming
15,539.0,Subject4,Calming
15,542.0,Subject4,Calming
15,458.0,Subject4,Calming
15,1205.0,Subject4,Calming
15,562.0,Subject4,Calming
15,275.0,Subject4,Calming
15,279.0,Subject4,Calming
15,203.0,Subject4,Calming
15,408.0,Subject4,Calming
15,195.0,Subject4,Calming
15,370.0,Subject4,Calming
16,0.0,Subject4,Calming
16,100.0,Subject4,Calming
16,0.0,Subject4,Calming
16,36.0,Subject4,Calming
16,403.0,Subject4,Calming
16,226.0,Subject4,Calming
16,401.0,Subject4,Calming
16,478.0,Subject4,Calming
16,457.0,Subject4,Calming
16,428.0,Subject4,Calming
16,32.0,Subject4,Calming
16,23.0,Subject4,Calming
16,236.0,Subject4,Calming
16,404.0,Subject4,Calming
16,446.0,Subject4,Calming
16,475.0,Subject4,Calming
16,370.0,Subject4,Calming
16,432.0,Subject4,Calming
16,414.0,Subject4,Calming
16,384.0,Subject4,Calming
16,377.0,Subject4,Calming
16,459.0,Subject4,Calming
1,0.0,Subject4,Vexing
1,750.0,Subject4,Vexing
1,431.0,Subject4,Vexing
1,416.0,Subject4,Vexing
1,356.0,Subject4,Vexing
1,447.0,Subject4,Vexing
1,471.0,Subject4,Vexing
1,356.0,Subject4,Vexing
1,69.0,Subject4,Vexing
1,491.0,Subject4,Vexing
1,460.0,Subject4,Vexing
1,30.0,Subject4,Vexing
1,447.0,Subject4,Vexing
1,314.0,Subject4,Vexing
1,387.0,Subject4,Vexing
1,97.0,Subject4,Vexing
1,430.0,Subject4,Vexing
1,105.0,Subject4,Vexing
1,253.0,Subject4,Vexing
1,381.0,Subject4,Vexing
1,72.0,Subject4,Vexing
1,404.0,Subject4,Vexing
2,0.0,Subject4,Vexing
2,0.0,Subject4,Vexing
2,0.0,Subject4,Vexing
2,498.0,Subject4,Vexing
2,273.0,Subject4,Vexing
2,1225.0,Subject4,Vexing
2,393.0,Subject4,Vexing
2,167.0,Subject4,Vexing
2,423.0,Subject4,Vexing
2,444.0,Subject4,Vexing
2,22.0,Subject4,Vexing
2,277.0,Subject4,Vexing
2,397.0,Subject4,Vexing
2,199.0,Subject4,Vexing
2,799.0,Subject4,Vexing
2,264.0,Subject4,Vexing
2,1250.0,Subject4,Vexing
2,0.0,Subject4,Vexing
2,277.0,Subject4,Vexing
2,202.0,Subject4,Vexing
2,473.0,Subject4,Vexing
2,343.0,Subject4,Vexing
3,0.0,Subject4,Vexing
3,161.0,Subject4,Vexing
3,143.0,Subject4,Vexing
3,387.0,Subject4,Vexing
3,39.0,Subject4,Vexing
3,394.0,Subject4,Vexing
3,370.0,Subject4,Vexing
3,0.0,Subject4,Vexing
3,109.0,Subject4,Vexing
3,420.0,Subject4,Vexing
3,379.0,Subject4,Vexing
3,4.0,Subject4,Vexing
3,430.0,Subject4,Vexing
3,380.0,Subject4,Vexing
3,458.0,Subject4,Vexing
3,378.0,Subject4,Vexing
3,498.0,Subject4,Vexing
3,377.0,Subject4,Vexing
3,471.0,Subject4,Vexing
3,666.0,Subject4,Vexing
3,26.0,Subject4,Vexing
3,87.0,Subject4,Vexing
4,0.0,Subject4,Vexing
4,0.0,Subject4,Vexing
4,0.0,Subject4,Vexing
4,0.0,Subject4,Vexing
4,30.0,Subject4,Vexing
4,157.0,Subject4,Vexing
4,340.0,Subject4,Vexing
4,502.0,Subject4,Vexing
4,171.0,Subject4,Vexing
4,90.0,Subject4,Vexing
4,429.0,Subject4,Vexing
4,357.0,Subject4,Vexing
4,201.0,Subject4,Vexing
4,132.0,Subject4,Vexing
4,77.0,Subject4,Vexing
4,681.0,Subject4,Vexing
4,125.0,Subject4,Vexing
4,202.0,Subject4,Vexing
4,83.0,Subject4,Vexing
4,228.0,Subject4,Vexing
4,180.0,Subject4,Vexing
4,94.0,Subject4,Vexing
5,0.0,Subject4,Vexing
5,445.0,Subject4,Vexing
5,394.0,Subject4,Vexing
5,305.0,Subject4,Vexing
5,440.0,Subject4,Vexing
5,359.0,Subject4,Vexing
5,0.0,Subject4,Vexing
5,344.0,Subject4,Vexing
5,451.0,Subject4,Vexing
5,436.0,Subject4,Vexing
5,145.0,Subject4,Vexing
5,296.0,Subject4,Vexing
5,348.0,Subject4,Vexing
5,0.0,Subject4,Vexing
5,146.0,Subject4,Vexing
5,411.0,Subject4,Vexing
5,68.0,Subject4,Vexing
5,387.0,Subject4,Vexing
5,462.0,Subject4,Vexing
5,364.0,Subject4,Vexing
5,333.0,Subject4,Vexing
5,0.0,Subject4,Vexing
6,0.0,Subject4,Vexing
6,0.0,Subject4,Vexing
6,0.0,Subject4,Vexing
6,172.0,Subject4,Vexing
6,238.0,Subject4,Vexing
6,476.0,Subject4,Vexing
6,606.0,Subject4,Vexing
6,231.0,Subject4,Vexing
6,215.0,Subject4,Vexing
6,235.0,Subject4,Vexing
6,88.0,Subject4,Vexing
6,290.0,Subject4,Vexing
6,405.0,Subject4,Vexing
6,113.0,Subject4,Vexing
6,194.0,Subject4,Vexing
6,1327.0,Subject4,Vexing
6,0.0,Subject4,Vexing
6,46.0,Subject4,Vexing
6,82.0,Subject4,Vexing
6,101.0,Subject4,Vexing
6,858.0,Subject4,Vexing
6,304.0,Subject4,Vexing
7,0.0,Subject4,Vexing
7,165.0,Subject4,Vexing
7,438.0,Subject4,Vexing
7,0.0,Subject4,Vexing
7,0.0,Subject4,Vexing
7,364.0,Subject4,Vexing
7,462.0,Subject4,Vexing
7,367.0,Subject4,Vexing
7,240.0,Subject4,Vexing
7,0.0,Subject4,Vexing
7,474.0,Subject4,Vexing
7,23.0,Subject4,Vexing
7,249.0,Subject4,Vexing
7,454.0,Subject4,Vexing
7,0.0,Subject4,Vexing
7,110.0,Subject4,Vexing
7,5.0,Subject4,Vexing
7,406.0,Subject4,Vexing
7,487.0,Subject4,Vexing
7,0.0,Subject4,Vexing
7,431.0,Subject4,Vexing
7,256.0,Subject4,Vexing
8,0.0,Subject4,Vexing
8,0.0,Subject4,Vexing
8,0.0,Subject4,Vexing
8,39.0,Subject4,Vexing
8,418.0,Subject4,Vexing
8,333.0,Subject4,Vexing
8,508.0,Subject4,Vexing
8,169.0,Subject4,Vexing
8,626.0,Subject4,Vexing
8,209.0,Subject4,Vexing
8,138.0,Subject4,Vexing
8,265.0,Subject4,Vexing
8,121.0,Subject4,Vexing
8,727.0,Subject4,Vexing
8,479.0,Subject4,Vexing
8,235.0,Subject4,Vexing
8,909.0,Subject4,Vexing
8,425.0,Subject4,Vexing
8,497.0,Subject4,Vexing
8,439.0,Subject4,Vexing
8,0.0,Subject4,Vexing
8,238.0,Subject4,Vexing
9,0.0,Subject4,Vexing
9,464.0,Subject4,Vexing
9,60.0,Subject4,Vexing
9,396.0,Subject4,Vexing
9,449.0,Subject4,Vexing
9,424.0,Subject4,Vexing
9,405.0,Subject4,Vexing
9,486.0,Subject4,Vexing
9,384.0,Subject4,Vexing
9,353.0,Subject4,Vexing
9,64.0,Subject4,Vexing
9,0.0,Subject4,Vexing
9,385.0,Subject4,Vexing
9,395.0,Subject4,Vexing
9,346.0,Subject4,Vexing
9,483.0,Subject4,Vexing
9,0.0,Subject4,Vexing
9,0.0,Subject4,Vexing
9,480.0,Subject4,Vexing
9,28.0,Subject4,Vexing
9,386.0,Subject4,Vexing
9,427.0,Subject4,Vexing
10,0.0,Subject4,Vexing
10,0.0,Subject4,Vexing
10,0.0,Subject4,Vexing
10,457.0,Subject4,Vexing
10,0.0,Subject4,Vexing
10,350.0,Subject4,Vexing
10,128.0,Subject4,Vexing
10,110.0,Subject4,Vexing
10,1061.0,Subject4,Vexing
10,523.0,Subject4,Vexing
10,404.0,Subject4,Vexing
10,48.0,Subject4,Vexing
10,392.0,Subject4,Vexing
10,918.0,Subject4,Vexing
10,290.0,Subject4,Vexing
10,752.0,Subject4,Vexing
10,126.0,Subject4,Vexing
10,482.0,Subject4,Vexing
10,282.0,Subject4,Vexing
10,503.0,Subject4,Vexing
10,321.0,Subject4,Vexing
10,489.0,Subject4,Vexing
11,0.0,Subject4,Vexing
11,0.0,Subject4,Vexing
11,0.0,Subject4,Vexing
11,10.0,Subject4,Vexing
11,251.0,Subject4,Vexing
11,32.0,Subject4,Vexing
11,431.0,Subject4,Vexing
11,1144.0,Subject4,Vexing
11,105.0,Subject4,Vexing
11,259.0,Subject4,Vexing
11,1159.0,Subject4,Vexing
11,713.0,Subject4,Vexing
11,479.0,Subject4,Vexing
11,153.0,Subject4,Vexing
11,390.0,Subject4,Vexing
11,317.0,Subject4,Vexing
11,331.0,Subject4,Vexing
11,363.0,Subject4,Vexing
11,480.0,Subject4,Vexing
11,32.0,Subject4,Vexing
11,243.0,Subject4,Vexing
11,206.0,Subject4,Vexing
12,0.0,Subject4,Vexing
12,76.0,Subject4,Vexing
12,480.0,Subject4,Vexing
12,302.0,Subject4,Vexing
12,295.0,Subject4,Vexing
12,6.0,Subject4,Vexing
12,348.0,Subject4,Vexing
12,372.0,Subject4,Vexing
12,356.0,Subject4,Vexing
12,292.0,Subject4,Vexing
12,53.0,Subject4,Vexing
12,475.0,Subject4,Vexing
12,385.0,Subject4,Vexing
12,403.0,Subject4,Vexing
12,2.0,Subject4,Vexing
12,332.0,Subject4,Vexing
12,433.0,Subject4,Vexing
12,236.0,Subject4,Vexing
12,21.0,Subject4,Vexing
12,494.0,Subject4,Vexing
12,82.0,Subject4,Vexing
12,40.0,Subject4,Vexing
13,0.0,Subject4,Vexing
13,0.0,Subject4,Vexing
13,0.0,Subject4,Vexing
13,485.0,Subject4,Vexing
13,177.0,Subject4,Vexing
13,761.0,Subject4,Vexing
13,382.0,Subject4,Vexing
13,596.0,Subject4,Vexing
13,367.0,Subject4,Vexing
13,221.0,Subject4,Vexing
13,0.0,Subject4,Vexing
13,151.0,Subject4,Vexing
13,433.0,Subject4,Vexing
13,315.0,Subject4,Vexing
13,51.0,Subject4,Vexing
13,650.0,Subject4,Vexing
13,806.0,Subject4,Vexing
13,36.0,Subject4,Vexing
13,312.0,Subject4,Vexing
13,225.0,Subject4,Vexing
13,564.0,Subject4,Vexing
13,61.0,Subject4,Vexing
14,0.0,Subject4,Vexing
14,461.0,Subject4,Vexing
14,187.0,Subject4,Vexing
14,15.0,Subject4,Vexing
14,365.0,Subject4,Vexing
14,412.0,Subject4,Vexing
14,349.0,Subject4,Vexing
14,445.0,Subject4,Vexing
14,291.0,Subject4,Vexing
14,355.0,Subject4,Vexing
14,429.0,Subject4,Vexing
14,89.0,Subject4,Vexing
14,0.0,Subject4,Vexing
14,149.0,Subject4,Vexing
14,417.0,Subject4,Vexing
14,369.0,Subject4,Vexing
14,168.0,Subject4,Vexing
14,344.0,Subject4,Vexing
14,470.0,Subject4,Vexing
14,178.0,Subject4,Vexing
14,33.0,Subject4,Vexing
14,0.0,Subject4,Vexing
15,0.0,Subject4,Vexing
15,0.0,Subject4,Vexing
15,0.0,Subject4,Vexing
15,0.0,Subject4,Vexing
15,45.0,Subject4,Vexing
15,179.0,Subject4,Vexing
15,0.0,Subject4,Vexing
15,150.0,Subject4,Vexing
15,129.0,Subject4,Vexing
15,780.0,Subject4,Vexing
15,192.0,Subject4,Vexing
15,425.0,Subject4,Vexing
15,149.0,Subject4,Vexing
15,85.0,Subject4,Vexing
15,683.0,Subject4,Vexing
15,1090.0,Subject4,Vexing
15,299.0,Subject4,Vexing
15,422.0,Subject4,Vexing
15,237.0,Subject4,Vexing
15,330.0,Subject4,Vexing
15,326.0,Subject4,Vexing
15,310.0,Subject4,Vexing
16,0.0,Subject4,Vexing
16,141.0,Subject4,Vexing
16,209.0,Subject4,Vexing
16,279.0,Subject4,Vexing
16,408.0,Subject4,Vexing
16,331.0,Subject4,Vexing
16,455.0,Subject4,Vexing
16,376.0,Subject4,Vexing
16,316.0,Subject4,Vexing
16,467.0,Subject4,Vexing
16,321.0,Subject4,Vexing
16,373.0,Subject4,Vexing
16,11.0,Subject4,Vexing
16,442.0,Subject4,Vexing
16,0.0,Subject4,Vexing
16,120.0,Subject4,Vexing
16,1.0,Subject4,Vexing
16,153.0,Subject4,Vexing
16,432.0,Subject4,Vexing
16,356.0,Subject4,Vexing
16,435.0,Subject4,Vexing
16,0.0,Subject4,Vexing
1,0.0,Subject6,Calming
1,433.0,Subject6,Calming
1,395.0,Subject6,Calming
1,36.0,Subject6,Calming
1,453.0,Subject6,Calming
1,437.0,Subject6,Calming
1,24.0,Subject6,Calming
